ns,nf,entropy,la,ld,lt,fix,ndev,pd,npt,exp,sexp,bug
1,1,0.0,0.254237288,0.033898305,59.0,0,2,201,1.0,9932,222,0
1,1,0.0,0.037184595,0.033200531,753.0,0,3,6,1.0,4226,3921,0
1,1,0.0,0.0056926,0.015180266,527.0,1,1,44,1.0,4227,3922,0
1,1,0.0,0.02173913,0.007246377,138.0,0,8,111,1.0,22301,22301,0
1,1,0.0,0.007352941,0.022058824,136.0,0,8,0,1.0,1974,1974,0
1,1,0.0,0.02173913,0.007246377,138.0,0,8,0,1.0,22302,22302,0
1,1,0.0,0.00286533,0.00286533,349.0,0,8,13,1.0,22303,22303,0
1,6,0.975503759,0.004676019,0.004676019,249.5,1,10,21,1.0,5267,5267,0
1,1,0.0,0.222222222,0.0,45.0,1,1,217,1.0,408,306,0
1,3,0.885453083,0.024296675,0.008951407,260.6666667,1,9,617,1.0,1518,1518,0
1,1,0.0,0.001622718,0.00040568,2465.0,1,10,2,1.0,1975,1975,0
1,1,0.0,0.133333333,0.066666667,15.0,0,5,24,1.0,651,651,0
1,1,0.0,0.087301587,0.023809524,126.0,1,6,325,1.0,409,26,0
1,1,0.0,0.000866551,0.004332756,1154.0,1,8,10,1.0,6807,3081,0
1,1,0.0,0.0,0.006802721,147.0,1,2,3,1.0,410,307,0
1,3,0.889458941,0.012256015,0.000453926,1468.666667,1,12,166,1.0,1978,1978,0
1,1,0.0,0.365145228,0.265560166,241.0,1,6,39,1.0,8972,8775,0
1,1,0.0,0.025641026,0.025641026,39.0,0,5,4,1.0,6808,3082,0
1,1,0.0,1.325681492,1.341463415,697.0,0,9,15,1.0,22304,22304,1
1,1,0.0,0.041769042,0.031941032,407.0,1,9,15,1.0,1,1,0
1,1,0.0,0.011412268,0.009985735,701.0,0,9,380,1.0,22305,22305,0
1,2,1.0,0.008305648,0.009966777,602.0,0,11,52,0.5,5269,5269,0
1,1,0.0,0.064814815,0.0,216.0,0,8,28,1.0,22306,22306,0
1,3,0.374030998,0.046875,0.015625,234.6666667,0,7,278,0.666666667,398,398,0
1,2,0.453716339,0.012391574,0.013630731,403.5,0,9,344,1.0,1980,1980,0
1,1,0.0,0.092936803,0.040892193,269.0,1,8,17,1.0,1981,1981,0
1,2,0.997059057,0.01669878,0.013487476,778.5,0,13,156,1.0,9934,9601,0
1,1,0.0,0.152777778,0.013888889,72.0,0,5,130,1.0,1637,1637,0
1,2,0.439496987,0.032323232,0.012121212,247.5,0,9,205,1.0,4229,3924,0
1,2,0.721928095,0.087912088,0.021978022,91.0,1,2,336,1.0,6810,3084,0
1,6,0.718932884,0.02970297,0.01029703,420.8333333,0,11,537,0.333333333,9940,9607,0
1,3,0.764724381,0.185483871,0.056451613,41.33333333,0,5,718,1.0,9943,225,0
1,1,0.0,0.945945946,0.171171171,111.0,0,3,186,1.0,9944,226,0
1,7,0.398746154,0.186695279,0.139484979,66.57142857,1,2,744,0.714285714,9951,9614,0
1,1,0.0,0.001834862,0.0,545.0,0,7,27,1.0,1638,1638,0
1,1,0.0,0.176470588,0.0,170.0,1,5,110,1.0,6811,1205,0
1,1,0.0,0.219512195,0.0,41.0,0,4,193,1.0,9953,9616,0
1,1,0.0,0.0,0.0,11.0,0,1,0,1.0,9953,9616,0
1,2,0.964845302,0.143333333,0.091666667,300.0,0,9,226,1.0,22308,22308,1
1,2,0.738284866,0.048903879,0.032040472,296.5,0,10,320,1.0,9955,9618,0
1,8,0.674834403,0.008759636,0.006657323,356.75,1,11,1446,1.0,1989,1989,0
1,7,0.912819047,0.059384482,0.014304291,329.5714286,0,18,1500,1.0,9962,9625,0
1,2,1.0,0.1,0.023076923,130.0,0,8,391,1.0,9964,9627,1
1,2,0.721928095,0.00483559,0.0,517.0,0,8,172,1.0,1640,1640,0
1,1,0.0,0.008298755,0.008298755,241.0,1,6,4,1.0,8973,8776,0
1,1,0.0,0.004149378,0.004149378,241.0,1,6,0,1.0,8974,8777,0
1,2,0.811278124,0.004429679,0.004429679,451.5,1,10,233,1.0,5271,5271,1
2,14,0.67389269,0.151146467,0.057089378,152.6428571,1,10,269,0.714285714,15,15,1
1,1,0.0,0.046153846,0.005128205,195.0,1,4,0,1.0,16,12,0
1,1,0.0,0.055555556,0.0,36.0,0,3,135,1.0,8975,8778,0
1,1,0.0,0.076719577,0.031746032,378.0,1,1,29,1.0,4230,3925,0
1,1,0.0,0.310218978,0.149635036,274.0,1,5,83,1.0,8976,8779,0
1,1,0.0,0.047858942,0.006297229,794.0,1,15,7,1.0,8977,8780,0
1,1,0.0,0.08412638,0.016368481,2627.0,0,9,19,1.0,5272,5272,0
1,4,0.682050133,0.062636881,0.02978537,570.75,0,8,388,1.0,4235,3930,0
1,1,0.0,0.0,0.0,32.0,0,1,0,1.0,4235,3930,0
1,1,0.0,0.0,0.0,63.0,0,1,0,1.0,1648,1648,0
1,7,0.392729929,0.054484493,0.066638726,340.8571429,0,13,548,1.0,1648,1648,1
1,1,0.0,0.025252525,0.005050505,198.0,1,4,1,1.0,411,308,0
1,1,0.0,0.000380518,0.0,2628.0,1,9,0,1.0,5273,5273,0
1,7,0.90762856,0.055670103,0.050515464,138.5714286,0,10,508,0.714285714,4245,3940,0
1,1,0.0,0.0,0.0,43.0,1,1,0,1.0,4238,3933,0
1,2,0.914177044,0.018410042,0.050209205,597.5,1,9,120,1.0,4238,3933,0
1,1,0.0,0.005934718,0.0,337.0,0,9,2,1.0,1649,1649,0
1,1,0.0,0.005952381,0.005952381,168.0,1,9,24,1.0,6812,3085,1
1,1,0.0,0.001145475,0.001145475,873.0,0,9,27,1.0,2990,2990,0
1,1,0.0,0.000380518,0.000380518,2628.0,1,9,1,1.0,5274,5274,0
1,1,0.0,0.010141988,0.010141988,493.0,0,9,3,1.0,9965,9628,0
1,6,0.410217946,0.088764045,0.316853933,148.3333333,0,10,268,1.0,1656,1656,1
1,1,0.0,0.0,0.0,32.0,0,1,0,1.0,1656,1656,0
1,1,0.0,0.023668639,0.017751479,169.0,1,9,0,1.0,412,309,0
1,3,0.2859271,0.037278658,0.0,357.6666667,0,9,263,1.0,4248,3943,0
1,1,0.0,0.01312336,0.005249344,381.0,0,1,1,1.0,4249,3944,0
1,1,0.0,0.06122449,0.170068027,294.0,1,8,10,1.0,413,27,1
1,1,0.0,0.196969697,0.121212121,66.0,1,7,149,1.0,5275,5275,0
1,1,0.0,0.014476615,0.001113586,898.0,1,9,120,1.0,1519,1519,1
1,19,0.820489788,0.005797611,0.005411103,1497.894737,1,12,2309,0.578947368,2008,2008,1
1,1,0.0,0.008,0.016,125.0,1,6,11,1.0,6813,1206,0
1,1,0.0,0.003278689,0.003278689,610.0,0,9,27,1.0,652,652,0
1,1,0.0,0.001184834,0.000592417,1688.0,1,18,15,1.0,8978,8781,0
1,1,0.0,0.129360465,0.097383721,688.0,0,6,6,1.0,1657,1657,0
1,2,1.0,0.086956522,0.086956522,11.5,1,4,1550,0.5,6815,3087,0
1,1,0.0,0.051971326,0.02688172,558.0,0,7,8,1.0,1658,1658,0
1,2,0.337290067,0.0,0.011931394,670.5,0,9,61,1.0,1660,1660,0
1,2,0.769820581,0.401197605,0.023952096,83.5,1,2,425,1.0,6817,3089,0
1,1,0.0,0.4,0.433333333,30.0,0,2,363,1.0,9966,9629,0
1,1,0.0,0.404761905,0.011904762,84.0,0,4,13,1.0,9967,9630,0
1,1,0.0,0.023972603,0.010273973,292.0,1,7,36,1.0,2009,2009,0
1,26,0.876586613,0.003572658,0.002453512,893.5384615,0,13,1447,0.692307692,678,678,1
1,2,0.881290899,0.204918033,0.040983607,61.0,1,6,908,1.0,415,311,0
1,1,0.0,0.015665796,0.010443864,383.0,0,1,6,1.0,4250,3945,0
1,1,0.0,0.037383178,0.023364486,214.0,0,6,379,1.0,1661,1661,0
1,2,0.371232327,0.009700889,0.001616815,618.5,0,9,9,1.0,1663,1663,0
1,1,0.0,0.014925373,0.007462687,134.0,1,5,16,1.0,416,312,0
1,3,0.458699781,0.569972196,0.1278962,359.6666667,1,10,889,1.0,2012,2012,0
1,1,0.0,0.038461538,0.006410256,312.0,1,8,404,1.0,2013,2013,0
1,2,0.109285715,0.074074074,0.06042885,256.5,1,8,217,1.0,6819,3091,0
1,1,0.0,0.001485884,0.0,673.0,0,9,119,1.0,4251,3946,0
1,1,0.0,0.051470588,0.049019608,408.0,1,9,8,1.0,17,13,0
1,1,0.0,0.001733102,0.001733102,1154.0,1,8,13,1.0,6820,3092,0
1,6,0.85766114,0.003814714,0.003814714,611.6666667,0,11,6,0.166666667,684,684,0
1,1,0.0,0.01183432,0.0,169.0,1,5,729,1.0,6821,3093,0
1,1,0.0,0.051282051,0.076923077,39.0,1,3,8,1.0,6822,3094,0
1,5,0.63499032,0.014393939,0.013636364,528.0,0,20,630,1.0,1668,1668,0
1,6,0.785255236,0.015786138,0.019185343,2892.833333,1,11,93,0.5,1525,1525,0
1,1,0.0,0.046325879,0.03514377,626.0,0,10,1,1.0,22309,22309,0
1,1,0.0,0.139534884,0.046511628,43.0,1,13,380,1.0,8979,8782,1
1,5,0.475792251,0.049532975,0.050665157,1413.2,0,11,306,0.8,22314,22314,0
1,1,0.0,0.006458558,0.002152853,929.0,1,14,323,1.0,2014,2014,0
1,10,0.493972912,0.117180205,0.073295985,214.2,0,12,201,0.6,9977,9640,0
1,1,0.0,0.006993007,0.034965035,143.0,0,1,0,1.0,9978,9641,0
1,1,0.0,0.00131406,0.00131406,761.0,0,10,1,1.0,5276,5276,0
1,1,0.0,0.002014099,0.0,993.0,0,10,45,1.0,5277,5277,0
1,1,0.0,0.474576271,0.830508475,59.0,1,6,2,1.0,6823,3095,0
1,1,0.0,0.002628121,0.002628121,761.0,1,10,0,1.0,5278,5278,0
1,1,0.0,0.003759398,0.003759398,266.0,0,8,38,1.0,5279,5279,0
1,1,0.0,0.003552398,0.001776199,563.0,1,9,28,1.0,5280,5280,0
1,1,0.0,0.023255814,0.023255814,86.0,0,4,30,1.0,9979,227,0
1,1,0.0,0.002398082,0.002398082,417.0,0,5,25,1.0,9980,103,0
1,2,0.258018669,0.167487685,0.0591133,101.5,0,4,31,1.0,9982,9643,0
1,1,0.0,0.001259446,0.001259446,794.0,1,15,9,1.0,8980,8783,0
1,1,0.0,0.013986014,0.013986014,143.0,0,1,0,1.0,9983,9644,0
1,1,0.0,0.028822055,0.026315789,798.0,0,15,0,1.0,8981,8784,0
1,2,0.70074955,0.440944882,0.015748031,63.5,0,6,1208,1.0,1670,1670,0
1,1,0.0,0.12605042,0.0,119.0,0,9,95,1.0,1671,1671,0
1,1,0.0,0.006993007,0.006993007,143.0,0,1,0,1.0,9984,9645,0
1,1,0.0,0.001730104,0.001730104,578.0,0,2,1,1.0,9985,9646,0
1,1,0.0,0.0,0.0,43.0,0,1,0,1.0,1678,1678,1
1,6,0.896355313,0.419672131,1.268852459,50.83333333,0,2,512,0.333333333,1678,1678,1
1,10,0.647522947,0.138251839,0.017524881,462.2,1,13,2368,0.9,9995,9656,0
1,10,0.684130595,0.314984709,0.041284404,65.4,0,2,390,0.4,1688,1688,1
1,6,0.870387017,0.136574074,0.148148148,72.0,0,1,426,0.833333333,1694,1694,0
1,14,0.735458955,0.02089379,0.024956471,615.3571429,1,12,1376,0.5,2028,2028,0
1,1,0.0,0.001248439,0.001248439,801.0,0,9,133,1.0,9996,9657,0
1,1,0.0,1.002941176,0.761764706,340.0,1,5,6,1.0,2029,2029,0
1,1,0.0,0.045454545,0.045454545,22.0,1,9,378,1.0,5281,5281,0
1,1,0.0,0.0,0.04845815,227.0,0,6,192,1.0,9997,9658,0
1,4,0.9308397,0.019516003,0.006635441,640.5,0,14,237,1.0,22318,22318,0
1,1,0.0,0.015673981,0.006269592,319.0,0,2,173,1.0,9998,9659,0
1,1,0.0,0.007575758,0.007575758,132.0,0,7,2,1.0,9999,9660,0
1,7,0.62893017,0.038664323,0.007908612,487.7142857,0,10,549,1.0,5288,5288,0
1,1,0.0,0.070460705,0.013550136,369.0,1,8,102,1.0,10000,9661,0
1,11,0.879822983,0.015957447,0.004352031,188.0,0,8,2099,0.727272727,1706,1706,0
1,1,0.0,0.0,0.263157895,57.0,0,1,3,1.0,1707,1707,0
1,1,0.0,0.0,0.0,43.0,0,1,0,1.0,1706,1706,0
1,1,0.0,0.0,0.0,86.0,0,1,0,1.0,1714,1714,0
1,6,0.519009169,0.088306943,0.018879415,273.6666667,0,9,48,0.666666667,1714,1714,0
1,1,0.0,0.01399689,0.00311042,643.0,0,10,193,1.0,10001,9662,0
1,1,0.0,0.001317523,0.001317523,759.0,0,16,20,1.0,8982,8785,0
1,1,0.0,0.0,0.006516588,1688.0,0,19,4,1.0,8983,8786,0
1,1,0.0,0.106589147,0.065891473,516.0,0,11,34,1.0,685,685,1
1,1,0.0,0.014450867,0.00867052,346.0,1,10,1,1.0,5289,5289,0
1,1,0.0,0.00131406,0.00131406,761.0,0,10,4,1.0,5290,5290,0
1,1,0.0,0.023529412,0.011764706,85.0,0,10,46,1.0,10002,9663,0
1,2,0.337290067,0.020497804,0.002928258,341.5,0,5,82,1.0,4253,3948,0
1,2,0.811278124,0.008156607,0.000543774,919.5,0,19,34,1.0,1716,1716,0
1,1,0.0,0.003448276,0.003448276,290.0,0,5,22,1.0,4254,3949,0
1,1,0.0,0.0125,0.0,160.0,0,13,211,1.0,4255,3950,0
1,1,0.0,0.001865672,0.0,536.0,0,1,0,1.0,4256,3951,0
1,1,0.0,1.166666667,0.166666667,6.0,0,6,669,1.0,8984,8787,0
1,4,0.700129116,0.002858504,0.006193425,524.75,0,20,10,0.5,8988,8791,0
1,1,0.0,0.024390244,0.0,123.0,0,5,1,1.0,1717,1717,0
1,2,0.654897965,0.178343949,0.199044586,314.0,0,7,1,1.0,1719,1719,0
1,4,0.694930254,0.18504436,0.077313054,394.5,0,9,2,0.75,1723,1723,1
1,2,0.716633612,0.040289256,0.03822314,484.0,0,10,49,1.0,400,400,1
1,2,0.543564443,0.006381039,0.000911577,548.5,0,8,55,1.0,10004,9665,0
1,1,0.0,0.035805627,0.00511509,391.0,1,4,20,1.0,4257,306,0
1,5,0.852481521,0.193717277,0.022687609,114.6,1,8,190,0.4,5295,5295,0
1,3,0.531546061,0.072463768,0.049445865,391.0,0,15,182,1.0,1726,1726,0
1,6,0.799382271,0.004196871,0.012972148,436.8333333,0,20,698,0.666666667,1732,1732,0
1,1,0.0,0.347826087,0.054347826,92.0,0,1,96,1.0,1733,1733,0
1,1,0.0,0.008785942,0.001597444,1252.0,1,11,58,1.0,10005,9666,0
1,1,0.0,0.023809524,0.023809524,42.0,1,3,173,1.0,1734,1734,0
1,1,0.0,0.03030303,0.013774105,363.0,0,4,42,1.0,1735,1735,0
1,2,0.133039649,0.225352113,0.154929577,142.0,0,5,2,1.0,1737,1737,0
1,1,0.0,0.008041817,0.007237636,2487.0,1,10,5,1.0,2030,2030,0
1,3,0.896034717,0.01657982,0.00568451,703.6666667,1,11,255,1.0,10008,9669,0
1,1,0.0,0.018087855,0.0,387.0,0,1,7,1.0,4258,3952,0
1,1,0.0,0.00094697,0.00094697,1056.0,0,14,3,1.0,5296,5296,0
1,1,0.0,0.0,0.013227513,1512.0,0,12,5,1.0,2031,2031,0
1,4,0.78425525,0.720364742,0.285714286,82.25,0,11,515,1.0,10012,9673,0
1,1,0.0,0.110429448,0.018404908,163.0,1,7,230,1.0,8989,8792,0
1,1,0.0,0.006644518,0.006644518,301.0,1,6,23,1.0,417,313,0
1,2,0.689201985,0.021276596,0.009819967,611.0,1,8,132,1.0,6825,3097,0
1,5,0.62079625,0.004075454,0.002212389,1717.6,1,11,213,0.8,5301,5301,0
1,2,0.764204507,0.006374502,0.000796813,627.5,1,8,274,1.0,6827,1208,0
1,1,0.0,0.214285714,0.183673469,98.0,1,8,152,1.0,6828,2517,1
1,2,1.0,0.018292683,0.006097561,82.0,1,4,284,1.0,6830,3099,0
1,1,0.0,0.121212121,0.03030303,66.0,1,1,345,1.0,6831,3100,0
1,1,0.0,0.564516129,0.032258065,62.0,0,12,44,1.0,4259,3953,0
1,2,1.0,0.011173184,0.0,268.5,0,6,146,0.5,4262,3956,0
1,1,0.0,0.016709512,0.003856041,778.0,0,3,14,1.0,4260,3954,0
1,1,0.0,0.031055901,0.00621118,161.0,1,7,6,1.0,2032,2032,0
1,1,0.0,0.003856041,0.003856041,778.0,0,3,0,1.0,4263,3957,0
1,1,0.0,0.012583272,0.011843079,1351.0,0,2,297,1.0,4586,4414,0
1,1,0.0,0.166666667,0.055555556,54.0,0,4,387,1.0,1738,1738,0
1,1,0.0,0.008474576,0.002824859,708.0,0,3,288,1.0,4587,4415,0
1,1,0.0,0.008928571,0.008928571,784.0,1,10,9,1.0,5302,5302,0
1,1,0.0,0.007352941,0.0,544.0,0,8,185,1.0,5303,5303,0
2,7,0.781709686,0.275510204,0.290816327,28.0,1,4,284,0.857142857,24,24,0
1,1,0.0,0.119047619,0.047619048,42.0,1,2,0,1.0,25,19,0
1,6,0.626415683,0.134345794,0.072429907,142.6666667,0,6,588,1.0,1744,1744,1
1,1,0.0,0.923076923,0.307692308,91.0,1,6,231,1.0,8990,8793,0
1,1,0.0,0.005586592,0.003724395,537.0,0,1,2,1.0,4264,3958,0
1,1,0.0,0.028061224,0.010204082,392.0,0,1,1,1.0,4265,3959,0
1,3,0.456598202,0.051323176,0.024057739,415.6666667,0,11,348,1.0,688,688,0
1,1,0.0,0.002427184,0.001907074,5768.0,1,11,22,1.0,5304,5304,0
1,3,0.58100985,0.082191781,0.03196347,219.0,0,15,379,1.0,4268,3962,0
1,1,0.0,0.060606061,0.060606061,66.0,1,1,1,1.0,6832,3101,1
1,3,0.463668167,0.052301255,0.117154812,159.3333333,0,5,3,0.333333333,1747,1747,0
1,3,0.070364776,0.299047619,0.142857143,175.0,0,5,0,0.333333333,1750,1750,1
1,2,0.775512658,0.061728395,0.024691358,202.5,0,4,1,1.0,1752,1752,0
1,1,0.0,0.426395939,0.472081218,394.0,0,9,232,1.0,10013,9674,0
1,1,0.0,0.035714286,0.035714286,84.0,0,4,10,1.0,10014,9675,0
1,1,0.0,0.25,0.25,20.0,0,6,784,1.0,10015,9676,0
1,9,0.929561162,0.031789282,0.034514078,122.3333333,0,13,2752,0.888888889,10024,9685,0
1,2,0.999639758,0.970238095,0.095238095,168.0,1,5,268,1.0,419,29,0
1,1,0.0,0.189542484,0.196078431,153.0,0,3,0,1.0,420,30,0
1,1,0.0,0.013071895,0.013071895,153.0,0,3,0,1.0,421,31,0
1,3,0.588588104,0.120087336,0.101528384,305.3333333,0,7,6,1.0,1755,1755,0
1,1,0.0,0.0,0.0,36.0,0,1,0,1.0,10025,9686,0
1,10,0.665888251,0.009375,0.011875,160.0,1,10,475,0.7,35,29,0
1,1,0.0,0.098901099,0.032967033,91.0,1,8,20,1.0,5305,5305,1
1,1,0.0,0.0078125,0.0,128.0,1,2,25,1.0,5306,5306,0
1,1,0.0,0.0,0.0,8.0,1,1,0,1.0,5311,5311,0
1,4,0.725830382,0.013287402,0.003444882,508.0,1,11,817,1.0,5311,5311,0
1,2,0.650022422,0.005611672,0.007856341,445.5,1,8,470,1.0,5313,5313,1
1,2,0.998363673,0.021538462,0.0,487.5,0,10,12,0.5,402,402,0
1,1,0.0,0.014001474,0.007369197,1357.0,0,2,4,1.0,4588,4416,0
1,1,0.0,0.000591366,0.000591366,1691.0,1,19,5,1.0,8991,8794,0
1,1,0.0,0.000591366,0.000591366,1691.0,1,19,0,1.0,8992,8795,0
1,3,0.855225702,0.032537961,0.022776573,307.3333333,0,7,9,0.333333333,1758,1758,1
1,1,0.0,0.010152284,0.005076142,197.0,0,2,103,1.0,1759,1759,0
1,1,0.0,0.02020202,0.015151515,198.0,0,2,0,1.0,1760,1760,0
1,1,0.0,0.058823529,0.058823529,51.0,0,4,675,1.0,1761,1761,0
1,3,0.950492509,0.310160428,0.323529412,124.6666667,0,9,597,1.0,4271,309,0
1,3,0.428027219,0.055045872,0.029357798,181.6666667,0,6,123,1.0,1764,1764,0
1,2,0.941423108,0.024421594,0.043701799,389.0,1,9,203,1.0,2034,2034,0
1,2,0.874761781,0.152112676,0.115492958,177.5,0,2,125,1.0,1767,1767,0
1,1,0.0,0.0,0.0,59.0,0,1,0,1.0,1767,1767,0
1,2,0.811278124,0.014634146,0.024390244,102.5,0,2,105,1.0,1769,1769,0
1,2,0.994030211,0.025477707,0.002547771,392.5,1,14,136,1.0,8994,8797,1
1,1,0.0,0.001331558,0.0,751.0,0,3,301,1.0,4589,4417,0
1,2,0.69621226,0.003649635,0.054744526,137.0,1,6,40,0.5,37,8,0
1,1,0.0,0.020169851,0.007430998,942.0,1,8,28,1.0,38,9,0
1,1,0.0,0.015503876,0.007751938,645.0,1,6,38,1.0,6833,3102,0
1,3,0.965633607,0.009036145,0.018072289,110.6666667,0,9,171,1.0,8997,8800,0
1,1,0.0,0.018072289,0.072289157,166.0,0,6,391,1.0,10026,9687,0
1,1,0.0,0.248888889,0.008888889,225.0,1,8,157,1.0,422,32,1
1,1,0.0,0.108225108,0.064935065,231.0,1,8,0,1.0,6834,1209,1
1,2,0.721928095,0.00209205,0.00209205,1195.0,0,8,70,0.5,5315,5315,0
1,1,0.0,0.003837072,0.001180638,3388.0,1,7,49,1.0,5316,5316,0
1,1,0.0,0.016666667,0.016666667,120.0,0,7,7,1.0,403,403,0
1,1,0.0,0.007594937,0.002531646,395.0,0,9,4,1.0,10027,9688,0
1,4,0.394931147,0.131095124,0.087929656,312.75,0,7,243,1.0,10031,9692,0
1,1,0.0,0.047449585,0.020166074,843.0,0,7,110,1.0,4272,3963,0
1,3,0.928756398,0.025019547,0.013291634,1279.0,0,10,41,1.0,2993,2993,0
1,1,0.0,0.206730769,0.153846154,208.0,0,4,1,1.0,8998,8801,0
1,1,0.0,0.5,0.130434783,92.0,0,1,0,1.0,10032,9693,0
1,4,0.416553101,0.051789794,0.044173648,328.25,0,15,901,1.0,10036,9697,0
1,1,0.0,0.023584906,0.004716981,212.0,0,4,0,1.0,8999,8802,0
1,2,0.318215298,0.03362391,0.03113325,401.5,0,14,1,1.0,9001,8804,0
1,3,0.135105251,0.056267409,0.025626741,598.3333333,1,12,7,1.0,2038,2038,0
1,1,0.0,0.0,149.0,0.0,0,1,0,1.0,2038,2038,0
1,1,0.0,0.014285714,0.004761905,210.0,0,4,0,1.0,9002,8805,0
1,2,0.650022422,0.007345226,0.00524659,476.5,0,3,0,0.5,10038,9699,0
1,1,0.0,0.0,0.0,31.0,0,1,0,1.0,9006,8809,0
1,3,0.835055451,0.03960396,0.02310231,101.0,0,10,248,1.0,9006,8809,0
1,3,0.516471681,0.157545605,0.129353234,201.0,0,11,78,0.666666667,22321,22321,0
1,2,1.0,0.047761194,0.029850746,167.5,0,8,812,1.0,22323,22323,0
1,6,0.794524852,0.089637635,0.0273363,262.1666667,1,13,216,0.833333333,5322,5322,1
1,1,0.0,0.132305195,0.030844156,1232.0,1,7,40,1.0,5323,5323,0
1,2,0.14372617,0.078842315,0.018962076,501.0,0,8,16,0.5,1771,1771,0
1,2,0.448864489,0.044045677,0.008156607,306.5,1,8,8,1.0,1773,1773,0
1,1,0.0,0.047619048,0.047619048,21.0,0,10,0,1.0,5324,5324,0
1,1,0.0,0.042402827,0.0,283.0,0,5,21,1.0,9007,8810,0
1,1,0.0,0.007722008,0.015444015,259.0,0,9,1,1.0,10039,9700,0
1,1,0.0,0.038461538,0.0,130.0,0,4,296,1.0,1774,1774,0
1,1,0.0,0.540983607,0.103825137,183.0,0,2,23,1.0,10040,9701,0
1,5,0.588587829,0.393939394,0.154269972,72.6,0,9,340,1.0,10045,9706,0
1,1,0.0,0.002051282,0.0,975.0,0,15,1,1.0,10046,9707,0
1,3,0.187027536,0.030598958,0.0,512.0,1,10,53,0.666666667,10049,9710,0
1,2,0.998747298,0.108510638,0.19787234,235.0,0,3,396,1.0,1776,1776,0
1,1,0.0,0.149230769,0.007692308,650.0,0,7,2,1.0,1777,1777,0
1,1,0.0,0.001501502,0.001501502,666.0,0,4,294,1.0,4590,4418,0
1,1,0.0,0.015317287,0.002917578,1371.0,0,2,2,1.0,4592,4420,0
1,1,0.0,0.010494753,0.00149925,667.0,0,2,363,1.0,4591,4419,0
1,1,0.0,0.023653088,0.005256242,761.0,0,3,2,1.0,4593,4421,0
1,3,0.731597594,0.009626274,0.0,588.6666667,0,17,75,1.0,10052,9713,0
1,2,0.505919244,0.048852702,0.043671355,675.5,1,9,315,1.0,424,34,0
1,1,0.0,0.004065041,0.004065041,246.0,0,8,0,1.0,425,35,0
1,46,0.835469805,0.00612097,0.004912884,809.7608696,1,13,4405,0.565217391,5370,5370,0
1,1,0.0,0.001061571,0.001061571,942.0,0,8,2,1.0,426,78,0
1,6,0.823526271,0.023843248,0.010387158,706.0,1,11,444,1.0,5378,5378,1
1,2,0.89049164,0.001202465,0.000751541,3326.5,1,9,58,1.0,5372,5372,1
1,1,0.0,0.013715711,0.0,802.0,1,10,1,1.0,5379,5379,1
1,1,0.0,0.125,0.125,8.0,0,6,394,1.0,9008,8811,0
1,1,0.0,0.017857143,0.044642857,112.0,0,5,1,1.0,1778,1778,0
1,1,0.0,0.019699812,0.0,1066.0,1,14,8,1.0,2039,2039,0
1,1,0.0,0.021052632,0.0,190.0,1,7,2,1.0,2040,2040,0
1,1,0.0,0.021390374,0.0,187.0,0,4,217,1.0,10053,9714,0
1,4,0.52379496,0.037839586,0.006683915,2319.0,1,10,860,1.0,1529,1529,1
1,1,0.0,0.006548176,0.000935454,1069.0,1,14,0,1.0,2041,2041,0
1,1,0.0,0.007444169,0.0,403.0,0,8,13,1.0,2996,2996,0
1,2,1.0,0.007312614,0.007312614,273.5,0,9,424,1.0,2995,2995,0
1,1,0.0,0.007633588,0.007633588,131.0,1,4,238,1.0,4273,3964,0
1,3,0.630929754,0.045977011,0.034482759,58.0,1,3,564,0.666666667,9012,8815,0
1,1,0.0,0.0,0.0,358.0,1,1,0,1.0,9012,8815,0
1,4,0.923634986,0.066974596,0.03926097,108.25,1,8,1038,1.0,6838,2521,0
1,1,0.0,0.023529412,0.005882353,170.0,0,1,6,1.0,1779,1779,0
1,1,0.0,0.147058824,0.044117647,68.0,1,3,8,1.0,427,314,0
1,1,0.0,0.005524862,0.005524862,543.0,1,8,7,1.0,5380,5380,0
1,2,0.985228136,0.00219901,0.001649258,909.5,1,11,46,0.5,2043,2043,0
1,1,0.0,0.007326007,0.0,546.0,1,8,0,1.0,5381,5381,1
1,3,0.795458437,0.01319797,0.004060914,328.3333333,0,13,304,1.0,1782,1782,0
1,3,1.0,0.013574661,0.0,73.66666667,0,13,1182,0.333333333,10056,9717,0
1,1,0.0,0.029106029,0.012474012,481.0,0,4,167,1.0,1783,1783,0
1,17,0.778737381,0.030021305,0.043385629,303.7058824,0,19,364,0.411764706,10074,9735,0
1,1,0.0,0.0,0.0,104.0,0,1,0,1.0,10074,9735,1
1,3,0.894976355,0.058655222,0.010729614,466.0,1,6,1517,1.0,6841,2524,0
1,2,0.764204507,0.092278719,0.009416196,265.5,0,11,401,1.0,4275,3966,0
1,1,0.0,0.011304348,0.000869565,1150.0,1,10,154,1.0,2044,2044,0
1,1,0.0,0.006912442,0.006912442,434.0,0,3,31,1.0,10075,228,0
1,1,0.0,0.059436913,0.001042753,959.0,1,6,0,1.0,6842,2525,0
1,1,0.0,0.029651163,0.005813953,1720.0,1,19,3,1.0,9013,8816,0
1,10,0.74212677,0.045447034,0.010742026,605.1,0,14,1938,0.9,4290,3981,0
1,5,0.0,0.0,0.0,247.0,0,1,0,0.2,4290,3981,1
1,1,0.0,0.155555556,0.022222222,45.0,1,5,629,1.0,6843,2526,0
